project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,budget_per_proposal,project_category_encoded,client_location_encoded,freelancer_country_encoded,client_rating_category_encoded,experience_level_encoded,experience_quality_interaction,combined_experience_rating,success
21705.0,1.9,49.0,16,4.0,Web Development,Canada,6.0,USA,2.2,51,434.1,4,2,8,1,1,64.0,20.979999999999997,1
26549.0,2.6,89.0,19,3.0,Web Development,Singapore,24.0,UK,2.9,147,294.9888888888889,4,6,7,2,1,57.0,50.96,0
12753.0,2.7,86.0,1,9.0,Design,USA,74.0,Philippines,2.0,185,146.58620689655172,1,9,6,2,0,9.0,56.6,1
19490.0,4.0,5.0,9,6.0,Data Science,Singapore,14.0,Australia,1.0,172,3248.3333333333335,0,6,0,0,3,54.0,54.7,1
8346.0,1.4,27.0,2,4.0,Mobile App,India,52.0,Nigeria,1.1,352,298.07142857142856,3,5,4,1,0,8.0,106.64,0
25527.0,3.0,71.0,6,3.0,Data Science,Germany,70.0,Canada,2.4,113,354.5416666666667,0,4,2,2,3,18.0,36.66,0
39700.0,3.3,54.0,6,4.0,Writing,UK,4.0,Australia,3.0,1,721.8181818181819,5,8,0,2,3,24.0,3.3,1
46720.0,3.0,57.0,0,8.0,Marketing,UAE,58.0,Canada,1.1,33,805.5172413793103,2,7,2,2,0,0.0,10.34,0
46663.0,3.9,44.0,7,5.0,Data Science,Canada,79.0,Philippines,4.4,281,1036.9555555555555,0,2,6,0,3,35.0,88.16,1
4265.0,2.5,71.0,0,5.0,Data Science,USA,37.0,UK,2.1,160,59.236111111111114,0,9,7,2,0,0.0,48.84,0
16450.0,4.8,18.0,7,5.0,Web Development,France,48.0,Bangladesh,3.0,169,865.7894736842105,4,3,1,0,3,35.0,53.99999999999999,0
45770.0,2.9,28.0,13,8.0,Writing,Canada,39.0,UK,1.7,93,1578.2758620689656,5,2,7,2,1,104.0,32.48,0
10241.0,3.3,22.0,13,4.0,Data Science,Australia,66.0,UK,1.2,247,445.2608695652174,0,0,7,2,1,52.0,78.47999999999999,0
23242.0,4.3,31.0,1,2.0,Mobile App,India,13.0,Australia,4.0,320,726.3125,3,5,0,0,0,2.0,97.9,1
25203.0,3.0,9.0,7,3.0,Web Development,USA,66.0,Ukraine,1.5,365,2520.3,4,9,9,2,3,21.0,112.2,1
39209.0,1.3,90.0,18,9.0,Data Science,Singapore,60.0,Ukraine,1.1,7,430.86813186813185,0,6,9,1,1,162.0,7.9399999999999995,1
74910.125,3.8,48.0,9,7.0,Writing,France,41.0,Ukraine,3.3,320,1528.7780612244899,5,3,9,0,3,63.0,100.02,0
23431.0,2.9,64.0,6,3.0,Marketing,UK,32.0,Ukraine,1.1,109,360.4769230769231,2,8,9,2,3,18.0,34.94,0
24080.0,3.0,28.0,12,5.0,Mobile App,USA,52.0,Philippines,2.7,393,830.3448275862069,3,9,6,2,1,60.0,122.57999999999998,0
15666.0,4.9,58.0,14,3.0,Marketing,UK,5.0,Pakistan,2.2,31,265.52542372881356,2,8,5,0,1,42.0,14.379999999999999,0
29740.0,2.6,44.0,10,4.0,Writing,Canada,67.0,Philippines,2.3,50,660.8888888888889,5,2,6,2,3,40.0,18.92,0
26491.0,2.7,66.0,13,8.0,Writing,Canada,66.0,India,1.0,440,395.3880597014925,5,2,3,2,1,104.0,136.3,0
39056.0,2.6,50.0,10,3.0,Writing,UAE,78.0,Ukraine,4.9,167,765.8039215686274,5,7,9,2,3,30.0,55.06,0
33469.0,3.0,94.0,1,3.0,Marketing,India,52.0,UK,3.1,65,352.30526315789473,2,5,7,2,0,3.0,21.04,1
11061.0,4.1,10.0,1,8.0,Design,Singapore,49.0,India,3.3,30,1005.5454545454545,1,6,3,0,0,8.0,10.620000000000001,0
17401.0,4.0,85.0,11,7.0,Mobile App,Canada,29.0,Philippines,3.7,446,202.3372093023256,3,2,6,0,1,77.0,138.57999999999998,0
41005.0,2.9,81.0,14,7.0,Writing,Germany,38.0,Nigeria,4.2,323,500.0609756097561,5,4,4,2,1,98.0,102.77999999999999,1
30520.0,1.2,98.0,16,2.0,Design,Australia,70.0,Bangladesh,3.0,439,308.2828282828283,1,0,1,1,1,32.0,137.7,1
26417.0,2.2,5.0,13,7.0,Web Development,UAE,8.0,USA,4.0,11,4402.833333333333,4,7,8,2,1,91.0,8.8,0
2488.0,2.2,66.0,15,3.0,Design,USA,59.0,Nigeria,2.8,286,37.134328358208954,1,9,4,2,1,45.0,91.42,0
48709.0,4.2,61.0,7,7.0,Web Development,Australia,55.0,Canada,2.5,488,785.6290322580645,4,0,2,0,3,49.0,149.5,0
45005.0,1.4,4.0,16,4.0,Marketing,France,2.0,USA,4.3,22,9001.0,2,3,8,1,1,64.0,13.12,1
14756.0,4.2,8.0,4,8.0,Design,Singapore,26.0,Philippines,4.5,160,1639.5555555555557,1,6,6,0,2,32.0,51.0,1
22692.0,3.7,27.0,11,8.0,Marketing,USA,63.0,Canada,1.6,263,810.4285714285714,2,9,2,0,1,88.0,82.83999999999999,0
28730.0,3.9,82.0,5,6.0,Writing,UAE,17.0,Ukraine,3.2,189,346.144578313253,5,7,9,0,2,30.0,59.48,1
40430.0,2.7,91.0,17,3.0,Design,UK,59.0,UK,3.7,379,439.45652173913044,1,8,7,2,1,51.0,120.28,0
46333.0,3.7,90.0,4,6.0,Design,Australia,88.0,Australia,1.3,240,509.15384615384613,1,0,0,0,2,24.0,73.72,1
23125.0,3.4,76.0,5,6.0,Writing,Australia,16.0,UK,4.7,79,300.3246753246753,5,0,7,2,2,30.0,27.08,0
32588.0,4.1,37.0,8,3.0,Web Development,UAE,58.0,Australia,3.1,270,857.578947368421,4,7,0,0,3,24.0,84.64,1
14614.0,2.8,42.0,14,4.0,Writing,UK,64.0,USA,3.6,424,339.86046511627904,5,8,8,2,1,56.0,132.83999999999997,1
41667.0,2.9,20.0,9,2.0,Mobile App,France,50.0,Bangladesh,1.7,103,1984.142857142857,3,3,1,2,3,18.0,34.28,1
38901.0,3.6,90.0,16,1.0,Design,Canada,85.0,India,2.1,435,427.4835164835165,1,2,3,0,1,16.0,136.14,1
6255.0,1.4,61.0,18,2.0,Mobile App,Singapore,26.0,Canada,1.5,409,100.88709677419355,3,6,2,1,1,36.0,128.7,1
11325.0,2.7,45.0,11,7.0,Writing,India,17.0,Nigeria,2.1,77,246.19565217391303,5,5,4,2,1,77.0,27.24,0
23193.0,4.9,69.0,8,5.0,Marketing,UAE,46.0,Australia,3.0,11,331.3285714285714,2,7,0,0,3,40.0,6.9,0
4617.0,1.2,37.0,14,9.0,Writing,India,68.0,Pakistan,3.0,282,121.5,5,5,5,1,1,126.0,90.0,1
25229.0,2.3,48.0,13,3.0,Data Science,USA,50.0,Nigeria,3.1,110,514.8775510204082,0,9,4,2,1,39.0,38.14,0
32682.0,2.3,74.0,0,2.0,Mobile App,Singapore,43.0,UK,2.0,478,435.76,3,6,7,2,0,0.0,144.20000000000002,0
29390.0,3.5,80.0,16,4.0,Data Science,Brazil,48.0,Philippines,1.2,451,362.8395061728395,0,1,6,2,1,64.0,140.57999999999998,1
29840.0,1.4,38.0,0,2.0,Mobile App,France,68.0,Canada,3.5,413,765.1282051282051,3,3,2,1,0,0.0,125.3,0
2018.0,3.5,70.0,12,7.0,Marketing,Australia,19.0,USA,2.7,259,28.422535211267604,2,0,8,2,1,84.0,82.38,1
31449.0,1.4,29.0,7,6.0,Data Science,France,25.0,Nigeria,4.9,309,1048.3,0,3,4,1,3,42.0,96.76,1
23047.0,1.4,20.0,12,5.0,Data Science,India,72.0,Nigeria,4.1,350,1097.4761904761904,0,5,4,1,1,60.0,110.24,0
16846.0,3.9,0.0,15,5.0,Mobile App,Brazil,18.0,Australia,4.2,417,16846.0,3,1,0,0,1,75.0,131.28,0
3100.0,2.3,88.0,1,2.0,Writing,Singapore,51.0,Nigeria,1.0,195,34.831460674157306,5,6,4,2,0,2.0,59.2,0
46505.0,4.9,31.0,12,4.0,Web Development,UK,18.0,Philippines,4.1,339,1453.28125,4,8,6,0,1,48.0,106.94,0
29767.0,1.1,7.0,17,5.0,Writing,Australia,58.0,Australia,1.8,183,3720.875,5,0,0,1,1,85.0,60.72,1
36822.0,2.8,68.0,2,2.0,Web Development,Germany,64.0,UK,3.3,145,533.6521739130435,4,4,7,2,0,4.0,45.42,0
27490.0,1.5,29.0,12,4.0,Mobile App,India,71.0,India,2.8,174,916.3333333333334,3,5,3,1,1,48.0,56.919999999999995,1
16693.0,3.0,7.0,18,6.0,Design,USA,57.0,Ukraine,3.3,199,2086.625,1,9,9,2,1,108.0,66.42,1
30609.0,5.0,18.0,12,4.0,Writing,Singapore,17.0,Bangladesh,1.5,187,1611.0,5,6,1,0,1,48.0,60.3,0
19733.0,4.6,58.0,18,4.0,Data Science,Singapore,59.0,Bangladesh,2.8,105,334.45762711864404,0,6,1,0,1,72.0,38.019999999999996,1
48521.0,1.2,54.0,3,2.0,Writing,Canada,67.0,Pakistan,1.1,442,882.2,5,2,5,1,2,6.0,133.94,0
16694.0,3.3,29.0,18,9.0,Mobile App,Australia,86.0,India,1.2,385,556.4666666666667,3,0,3,2,1,162.0,121.38,0
35010.0,3.6,78.0,17,8.0,Design,Australia,15.0,Australia,3.6,376,443.1645569620253,1,0,0,0,1,136.0,119.34,1
1806.0,1.8,35.0,5,8.0,Design,Brazil,26.0,Pakistan,4.8,72,50.166666666666664,1,1,5,1,2,40.0,25.019999999999996,0
4349.0,1.6,54.0,18,5.0,Writing,UAE,48.0,Canada,4.1,271,79.07272727272728,5,7,2,1,1,90.0,88.34,0
12860.0,4.6,43.0,3,3.0,Writing,Germany,14.0,UK,2.9,213,292.27272727272725,5,4,7,0,2,9.0,65.96,0
46036.0,4.9,26.0,3,6.0,Marketing,UK,81.0,USA,1.2,185,1705.037037037037,2,8,8,0,2,18.0,56.88,1
29731.0,3.0,76.0,6,9.0,Writing,Australia,46.0,Nigeria,1.2,139,386.1168831168831,5,0,4,2,3,54.0,43.98,0
46300.0,4.2,77.0,6,8.0,Mobile App,USA,7.0,USA,1.6,388,593.5897435897435,3,9,8,0,3,48.0,118.83999999999999,1
37463.0,3.0,53.0,15,7.0,Web Development,Canada,55.0,Australia,4.9,166,693.7592592592592,4,2,0,2,1,105.0,56.26,1
19189.0,2.4,47.0,15,8.0,Marketing,Australia,12.0,Pakistan,2.6,142,399.7708333333333,2,0,5,2,1,120.0,48.14,0
29584.0,1.7,29.0,4,4.0,Web Development,UAE,17.0,Nigeria,4.4,492,986.1333333333333,4,7,4,1,2,16.0,150.56,0
40887.0,1.3,38.0,14,6.0,Data Science,Canada,73.0,Australia,3.8,71,1048.3846153846155,0,2,0,1,1,84.0,27.020000000000003,0
9780.0,3.8,154.0,3,5.0,Mobile App,India,46.0,Philippines,3.4,343,63.096774193548384,3,5,6,0,2,15.0,105.16,0
3142.0,4.1,15.0,12,2.0,Marketing,USA,42.0,Philippines,4.8,498,196.375,2,9,6,0,1,24.0,154.92000000000002,1
42637.0,4.3,43.0,18,8.0,Design,Australia,76.0,Pakistan,3.0,146,969.0227272727273,1,0,5,0,1,144.0,50.4,0
14796.0,4.7,70.0,6,3.0,Marketing,UK,37.0,Nigeria,2.8,100,208.3943661971831,2,8,4,0,3,18.0,32.92,1
15938.0,4.5,26.0,11,5.0,Data Science,Australia,20.0,Bangladesh,4.5,337,590.2962962962963,0,0,1,0,1,55.0,106.19999999999999,1
48942.0,5.0,44.0,8,8.0,Design,India,1.0,Philippines,3.2,84,1087.6,1,5,6,0,3,64.0,28.88,0
38025.0,2.0,34.0,16,9.0,Marketing,Canada,9.0,Canada,2.0,304,1086.4285714285713,2,2,2,1,1,144.0,96.8,1
3494.0,4.1,78.0,1,9.0,Design,Germany,24.0,Pakistan,1.8,378,44.22784810126582,1,4,5,0,0,9.0,114.41999999999999,0
48494.0,3.3,27.0,15,5.0,Writing,UK,34.0,Philippines,4.0,294,1731.9285714285713,5,8,6,2,1,75.0,94.3,0
34539.0,2.0,98.0,6,2.0,Design,India,36.0,Philippines,1.1,333,348.8787878787879,1,5,6,1,3,12.0,102.13999999999999,0
2313.0,4.9,6.0,17,7.0,Marketing,Australia,4.0,Pakistan,4.7,142,330.42857142857144,2,0,5,0,1,119.0,49.58,1
27991.0,3.0,61.0,6,7.0,Design,India,29.0,Canada,1.1,378,451.46774193548384,1,5,2,2,3,42.0,115.63999999999999,1
19345.0,1.5,50.0,0,8.0,Mobile App,Singapore,87.0,Pakistan,3.5,310,379.3137254901961,3,6,5,1,0,0.0,94.4,0
41743.0,3.0,45.0,2,8.0,Writing,Germany,16.0,UK,3.4,368,907.4565217391304,5,4,7,2,0,16.0,112.35999999999999,0
37664.0,3.8,19.0,10,5.0,Writing,France,8.0,Bangladesh,3.3,194,1883.2,5,3,1,0,3,50.0,62.519999999999996,0
42551.0,3.4,95.0,14,1.0,Data Science,UAE,39.0,USA,2.9,183,443.2395833333333,0,7,8,2,1,14.0,60.26,1
13818.0,4.7,37.0,2,4.0,Writing,Singapore,58.0,Ukraine,4.4,300,363.63157894736844,5,6,9,0,0,8.0,92.36,0
17700.0,1.9,60.0,12,4.0,Web Development,India,12.0,Canada,3.6,458,290.1639344262295,4,5,2,1,1,48.0,142.44,1
582.0,1.3,31.0,3,3.0,Mobile App,UAE,44.0,Ukraine,4.1,440,18.1875,3,7,9,1,2,9.0,134.54,0
2420.0,2.0,25.0,7,8.0,Data Science,UK,4.0,Canada,1.5,66,93.07692307692308,0,8,2,1,3,56.0,22.5,0
41085.0,1.1,57.0,3,3.0,Web Development,Brazil,25.0,UK,1.2,221,708.3620689655172,4,1,7,1,2,9.0,67.67999999999999,1
12183.0,1.1,38.0,17,5.0,Design,Singapore,70.0,Ukraine,1.1,261,312.38461538461536,1,6,9,1,1,85.0,83.84,0
11836.0,4.7,19.0,6,2.0,Web Development,UK,67.0,Canada,1.6,325,591.8,4,8,2,0,3,12.0,99.94,0
16096.0,2.4,81.0,10,6.0,Data Science,India,39.0,Ukraine,3.7,414,196.29268292682926,0,5,9,2,3,60.0,128.67999999999998,1
2593.0,2.6,49.0,3,6.0,Writing,Germany,24.0,UK,3.0,21,51.86,5,4,7,2,2,18.0,8.4,1
13405.0,1.1,78.0,12,8.0,Mobile App,Australia,85.0,Australia,4.0,340,169.68354430379748,3,0,0,1,1,96.0,107.2,1
24851.0,2.1,51.0,8,8.0,Data Science,UAE,6.0,Nigeria,1.8,165,477.90384615384613,0,7,4,2,3,64.0,52.62,1
31481.0,4.2,85.0,8,1.0,Web Development,Brazil,72.0,USA,2.5,101,366.0581395348837,4,1,8,0,3,8.0,33.699999999999996,0
8867.0,3.5,21.0,18,5.0,Web Development,Canada,33.0,UK,4.6,313,403.04545454545456,4,2,7,2,1,90.0,101.13999999999999,0
5785.0,4.0,52.0,2,2.0,Data Science,India,48.0,UK,4.7,453,109.15094339622641,0,5,7,0,0,4.0,138.38,0
44164.0,2.8,84.0,11,5.0,Marketing,UK,67.0,Nigeria,4.7,412,519.5764705882353,2,8,4,2,1,55.0,128.78,0
38205.0,2.2,65.0,10,9.0,Marketing,Canada,2.0,Bangladesh,4.3,439,578.8636363636364,2,2,1,2,3,90.0,136.42,0
17253.0,2.9,42.0,19,4.0,Data Science,UAE,38.0,India,3.8,109,401.2325581395349,0,7,3,2,1,76.0,39.919999999999995,0
18985.0,2.3,81.0,10,8.0,Marketing,India,40.0,Australia,4.7,394,231.52439024390245,2,5,0,2,3,80.0,123.07999999999998,0
13477.0,4.4,22.0,16,1.0,Data Science,Canada,56.0,Bangladesh,3.9,431,585.9565217391304,0,2,1,0,1,16.0,135.65999999999997,1
20374.0,2.2,76.0,13,8.0,Writing,India,88.0,Bangladesh,4.8,341,264.5974025974026,5,5,1,2,1,104.0,108.12,1
8174.0,3.6,63.0,15,6.0,Data Science,Singapore,21.0,Australia,1.1,315,127.71875,0,6,0,0,1,90.0,99.44,0
29538.0,1.5,8.0,9,8.0,Design,Canada,82.0,Philippines,4.7,178,3282.0,1,2,6,1,3,72.0,57.98,1
29815.0,3.7,6.0,3,6.0,Mobile App,Brazil,35.0,Canada,3.2,166,4259.285714285715,3,1,2,0,2,18.0,51.98,0
4176.0,4.7,40.0,9,3.0,Mobile App,France,75.0,Nigeria,1.4,133,101.85365853658537,3,3,4,0,3,27.0,43.16,0
2926.0,3.4,53.0,19,8.0,Design,UAE,75.0,India,1.9,29,54.18518518518518,1,7,3,2,1,152.0,15.16,1
24973.0,3.0,64.0,11,5.0,Web Development,India,67.0,Nigeria,4.4,362,384.2,4,5,4,2,1,55.0,113.66,0
3462.0,4.8,1.0,8,5.0,Web Development,Canada,60.0,USA,3.0,472,1731.0,4,2,8,0,3,40.0,145.2,0
30443.0,3.5,3.0,14,7.0,Web Development,Germany,23.0,Bangladesh,4.9,483,7610.75,4,4,1,2,1,98.0,151.06,0
1359.0,2.0,77.0,8,6.0,Web Development,Canada,65.0,Ukraine,1.5,384,17.423076923076923,4,2,9,1,3,48.0,118.19999999999999,0
45316.0,2.2,31.0,6,9.0,Writing,Singapore,63.0,UK,2.7,85,1416.125,5,6,7,2,3,54.0,28.38,0
4638.0,3.8,99.0,11,7.0,Design,UK,23.0,Ukraine,2.3,8,46.38,1,8,9,0,1,77.0,6.619999999999999,1
35692.0,3.9,1.0,19,5.0,Mobile App,Canada,86.0,Australia,3.1,428,17846.0,3,2,0,0,1,95.0,135.34,0
26140.0,2.2,63.0,13,5.0,Design,France,42.0,UK,3.5,135,408.4375,1,3,7,2,1,65.0,45.8,0
10909.0,2.4,13.0,15,9.0,Mobile App,Brazil,64.0,UK,3.6,289,779.2142857142857,3,1,7,2,1,135.0,92.64,1
4517.0,5.0,19.0,18,2.0,Web Development,UAE,66.0,Pakistan,1.0,463,225.85,4,7,5,0,1,36.0,144.70000000000002,0
10951.0,1.4,88.0,2,1.0,Writing,India,81.0,Canada,1.4,466,123.04494382022472,5,5,2,1,0,2.0,140.95999999999998,1
28827.0,2.6,48.0,10,8.0,Data Science,India,41.0,Bangladesh,1.1,135,588.3061224489796,0,5,1,2,3,80.0,43.94,0
10778.0,1.2,7.0,19,8.0,Data Science,India,20.0,Canada,4.5,139,1347.25,0,5,2,1,1,152.0,49.199999999999996,0
25444.0,4.3,91.0,18,2.0,Marketing,Australia,9.0,Nigeria,2.3,42,276.5652173913044,2,0,4,0,1,36.0,18.919999999999998,0
44264.0,1.4,62.0,7,5.0,Web Development,Singapore,57.0,India,2.5,104,702.6031746031746,4,6,3,1,3,35.0,34.3,0
1634.0,3.7,45.0,19,5.0,Web Development,Germany,75.0,Philippines,2.8,311,35.52173913043478,4,4,6,0,1,95.0,100.12,1
30631.0,1.2,20.0,7,2.0,Design,UAE,17.0,India,4.4,30,1458.6190476190477,1,7,3,1,3,14.0,12.86,0
38387.0,3.7,86.0,2,7.0,Writing,UAE,46.0,UK,1.1,169,441.2298850574713,5,7,7,0,0,14.0,51.739999999999995,0
38962.0,4.4,31.0,9,7.0,Writing,India,82.0,Ukraine,1.5,160,1217.5625,5,5,9,0,3,63.0,51.3,0
23020.0,2.6,7.0,12,3.0,Design,Singapore,18.0,Nigeria,3.7,274,2877.5,1,6,4,2,1,36.0,87.28,1
22369.0,3.1,94.0,8,1.0,Writing,UK,63.0,UK,3.0,252,235.46315789473684,5,8,7,2,3,8.0,79.19999999999999,0
37432.0,2.6,15.0,5,4.0,Writing,UAE,72.0,UK,3.6,218,2339.5,5,7,7,2,2,20.0,68.33999999999999,0
5539.0,2.2,39.0,14,2.0,Data Science,Canada,72.0,Australia,2.0,471,138.475,0,2,0,2,1,28.0,146.29999999999998,1
21781.0,4.2,26.0,15,4.0,Writing,France,26.0,Ukraine,3.1,112,806.7037037037037,5,3,9,0,1,60.0,39.34,0
47899.0,2.1,17.0,4,8.0,Web Development,Singapore,72.0,India,4.9,219,2661.0555555555557,4,6,3,2,2,32.0,68.86,1
10942.0,3.9,34.0,12,2.0,Data Science,India,84.0,India,3.1,182,312.62857142857143,0,5,3,0,1,24.0,59.44,0
8752.0,1.8,51.0,18,1.0,Web Development,UAE,72.0,Philippines,2.5,259,168.30769230769232,4,7,6,1,1,18.0,84.10000000000001,0
28086.0,2.0,14.0,1,3.0,Web Development,Australia,78.0,Australia,2.5,11,1872.4,4,0,0,1,0,3.0,4.6,0
18068.0,2.3,62.0,5,7.0,Design,USA,13.0,Nigeria,4.9,470,286.7936507936508,1,9,4,2,2,35.0,144.46,1
21310.0,3.4,52.0,0,6.0,Marketing,USA,17.0,Australia,3.9,339,402.07547169811323,2,9,0,2,0,0.0,103.26,0
2051.0,2.8,90.0,14,6.0,Writing,Germany,26.0,Ukraine,3.7,359,22.53846153846154,5,4,9,2,1,84.0,113.38000000000001,0
13125.0,4.0,80.0,14,7.0,Writing,UAE,6.0,Canada,1.9,411,162.03703703703704,5,7,2,0,1,98.0,128.26,1
34897.0,1.9,65.0,13,5.0,Writing,Brazil,81.0,Pakistan,3.2,245,528.7424242424242,5,1,5,1,1,65.0,78.68,0
26749.0,1.0,30.0,6,3.0,Writing,UK,4.0,USA,2.4,249,862.8709677419355,5,8,8,1,3,18.0,77.46000000000001,0
1861.0,4.1,60.0,4,3.0,Data Science,Australia,89.0,Philippines,2.0,57,30.508196721311474,0,0,6,0,2,12.0,19.099999999999998,1
26649.0,4.3,63.0,19,8.0,Mobile App,Canada,7.0,Philippines,3.0,303,416.390625,3,2,6,0,1,152.0,97.8,0
4870.0,1.2,97.0,15,7.0,Web Development,Singapore,17.0,UK,2.5,375,49.69387755102041,4,6,7,1,1,105.0,118.0,0
5783.0,3.4,33.0,16,5.0,Marketing,Canada,86.0,India,2.1,379,170.08823529411765,2,2,3,2,1,80.0,119.34,1
8110.0,2.5,54.0,10,4.0,Marketing,UAE,50.0,Australia,4.7,0,147.45454545454547,2,7,0,2,3,40.0,4.88,0
43826.0,4.2,58.0,14,6.0,Mobile App,France,6.0,Bangladesh,1.8,360,742.8135593220339,3,3,1,0,1,84.0,112.92,0
15424.0,4.5,2.0,19,9.0,Mobile App,USA,30.0,Nigeria,4.0,202,5141.333333333333,3,9,4,0,1,171.0,67.89999999999999,0
48107.0,4.4,16.0,15,6.0,Mobile App,UAE,74.0,UK,3.6,43,2829.823529411765,3,7,7,0,1,90.0,18.84,1
45217.0,4.1,77.0,2,8.0,Data Science,Singapore,56.0,Canada,4.7,318,579.7051282051282,0,6,2,0,0,16.0,97.88,1
11126.0,2.1,77.0,5,1.0,Mobile App,UAE,39.0,USA,4.3,94,142.64102564102564,3,7,8,2,2,5.0,31.419999999999998,1
35261.0,4.2,45.0,12,6.0,Data Science,Brazil,14.0,Bangladesh,3.8,488,766.5434782608696,0,1,1,0,1,72.0,151.52,0
1369.0,3.0,37.0,0,2.0,Design,Brazil,54.0,India,2.3,293,36.026315789473685,1,1,3,2,0,0.0,88.82,1
32052.0,1.2,34.0,13,3.0,Design,USA,22.0,Canada,3.0,8,915.7714285714286,1,9,2,1,1,39.0,7.5,0
1514.0,2.8,0.0,1,6.0,Marketing,France,57.0,Australia,4.8,261,1514.0,2,3,0,2,0,6.0,80.52,0
10603.0,4.8,28.0,1,2.0,Design,Singapore,41.0,Australia,1.1,325,365.62068965517244,1,6,0,0,0,2.0,98.24,0
17486.0,4.6,3.0,14,4.0,Data Science,India,10.0,Pakistan,4.2,252,4371.5,0,5,5,0,1,56.0,81.47999999999999,1
45281.0,1.4,60.0,17,6.0,Data Science,UK,2.0,Bangladesh,2.0,307,742.311475409836,0,8,1,1,1,102.0,98.0,0
30971.0,4.0,96.0,8,5.0,Web Development,UAE,67.0,Philippines,1.7,322,319.2886597938144,4,7,6,0,3,40.0,99.67999999999999,1
33958.0,4.2,16.0,2,5.0,Mobile App,Singapore,48.0,Philippines,1.9,95,1997.5294117647059,3,6,6,0,0,10.0,29.86,0
25569.0,2.1,27.0,3,6.0,Writing,France,42.0,Ukraine,1.2,354,913.1785714285714,5,3,9,2,2,18.0,107.58,1
17373.0,2.9,49.0,14,8.0,Writing,India,11.0,Canada,5.0,399,347.46,5,5,2,2,1,112.0,125.89999999999999,1
23748.0,3.8,89.0,4,9.0,Mobile App,UAE,74.0,India,4.5,129,263.8666666666667,3,7,3,0,2,36.0,41.699999999999996,1
24124.0,2.8,7.0,19,5.0,Writing,Germany,12.0,Bangladesh,3.1,35,3015.5,5,4,1,2,1,95.0,17.44,1
44016.0,1.5,33.0,19,6.0,Writing,Australia,14.0,Pakistan,3.9,104,1294.5882352941176,5,0,5,1,1,114.0,38.46,0
29561.0,3.8,58.0,4,6.0,Writing,USA,30.0,Pakistan,3.2,198,501.03389830508473,5,9,5,0,2,24.0,61.879999999999995,1
24670.0,4.6,17.0,9,6.0,Marketing,Germany,60.0,Ukraine,4.2,290,1370.5555555555557,2,4,9,0,3,54.0,91.38,0
8524.0,3.6,94.0,15,2.0,Data Science,UAE,77.0,India,4.4,375,89.72631578947369,0,7,3,0,1,30.0,118.76,0
17178.0,4.1,58.0,11,4.0,Data Science,Canada,30.0,India,1.9,29,291.1525423728813,0,2,3,0,1,44.0,12.759999999999998,1
38756.0,2.4,26.0,13,1.0,Data Science,France,38.0,USA,2.8,428,1435.4074074074074,0,3,8,2,1,13.0,133.42000000000002,0
20911.0,1.7,15.0,10,1.0,Mobile App,France,75.0,USA,3.5,429,1306.9375,3,3,8,1,3,10.0,133.1,0
44303.0,3.6,9.0,18,1.0,Design,Singapore,65.0,Pakistan,4.9,92,4430.3,1,6,5,0,1,18.0,34.959999999999994,0
19796.0,3.0,75.0,5,7.0,Marketing,USA,47.0,Bangladesh,3.7,488,260.4736842105263,2,9,1,2,2,35.0,149.38,1
26793.0,4.4,21.0,9,1.0,Marketing,India,39.0,Bangladesh,4.6,448,1217.8636363636363,2,5,1,0,3,9.0,138.94,0
27672.0,1.5,15.0,19,6.0,Writing,UAE,49.0,India,4.4,235,1729.5,5,7,3,1,1,114.0,77.96000000000001,0
21628.0,2.7,11.0,2,2.0,Web Development,Canada,73.0,Bangladesh,3.3,384,1802.3333333333333,4,2,1,2,0,4.0,117.11999999999999,1
18757.0,3.0,74.0,14,6.0,Data Science,India,58.0,Pakistan,4.6,360,250.09333333333333,0,5,5,2,1,84.0,114.04,0
13355.0,4.8,83.0,10,6.0,Marketing,USA,89.0,Nigeria,2.5,440,158.98809523809524,2,9,4,0,3,60.0,136.0,0
20142.0,1.6,50.0,1,3.0,Marketing,Singapore,17.0,Ukraine,2.5,454,394.94117647058823,2,6,9,1,0,3.0,137.5,0
36085.0,1.0,0.0,5,8.0,Web Development,Australia,6.0,Philippines,4.1,194,36085.0,4,0,6,1,2,40.0,61.339999999999996,0
20525.0,2.0,26.0,16,4.0,Writing,India,15.0,Philippines,1.5,255,760.1851851851852,5,5,6,1,1,64.0,81.9,1
4958.0,4.3,66.0,17,7.0,Marketing,Canada,67.0,Pakistan,2.2,355,74.0,2,2,5,0,1,119.0,112.48,0
5807.0,1.8,11.0,3,4.0,Marketing,UK,28.0,Pakistan,3.4,358,483.9166666666667,2,8,5,1,2,12.0,109.66,1
42201.0,2.0,29.0,8,1.0,Design,France,73.0,USA,2.7,30,1406.7,1,3,8,1,3,8.0,12.48,0
18925.0,1.5,8.0,9,6.0,Web Development,India,44.0,Philippines,4.8,24,2102.777777777778,4,5,6,1,3,54.0,11.819999999999999,0
43927.0,3.9,52.0,1,5.0,Writing,Brazil,18.0,India,4.8,302,828.811320754717,5,1,3,0,0,5.0,92.82,1
28773.0,1.3,60.0,10,9.0,Writing,Canada,32.0,Philippines,3.0,439,471.6885245901639,5,2,6,1,3,90.0,135.89999999999998,0
