project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,success,budget_per_proposal,client_rating_category,experience_level
28501.0,,56.0,15,2.0,Writing,India,11.0,Nigeria,,318,0,500.0175438596491,,Expert
34564.0,4.4,91.0,4,4.0,Writing,Canada,1.0,Pakistan,1.2,116,0,375.69565217391306,High,Junior
29790.0,2.7,80.0,1,3.0,Design,UK,30.0,India,3.7,184,0,367.77777777777777,Medium,Entry
14622.0,2.1,18.0,0,4.0,Mobile App,France,43.0,Pakistan,2.8,202,0,769.578947368421,Medium,Entry
25320.0,2.5,62.0,12,7.0,Writing,UAE,82.0,Pakistan,4.5,161,1,401.9047619047619,Medium,Expert
3395.0,4.3,30.0,15,5.0,Web Development,UAE,26.0,Nigeria,4.0,308,1,109.51612903225806,High,Expert
5866.0,1.6,74.0,4,4.0,Web Development,Canada,53.0,Nigeria,2.4,449,0,78.21333333333334,Low,Junior
9211.0,2.8,78.0,2,,Design,UK,47.0,India,3.9,461,0,116.59493670886076,Medium,Entry
20096.0,3.0,9.0,14,7.0,Design,Singapore,9.0,Australia,3.0,337,1,2009.6,Medium,Expert
19293.0,1.1,86.0,15,5.0,Design,Germany,9.0,USA,1.8,431,1,221.75862068965517,Low,Expert
8699.0,1.8,66.0,10,7.0,Writing,Brazil,1.0,Pakistan,2.7,187,0,129.83582089552237,Low,Senior
11217.0,4.3,61.0,18,3.0,Mobile App,Canada,71.0,Philippines,1.9,42,1,180.91935483870967,High,Expert
36691.0,4.3,2.0,17,7.0,Marketing,India,44.0,Philippines,1.0,200,1,12230.333333333334,High,Expert
10711.0,2.2,17.0,8,3.0,Marketing,USA,59.0,USA,2.0,230,0,595.0555555555555,Medium,Senior
46050.0,4.5,24.0,7,6.0,Design,UK,56.0,Pakistan,1.8,3,1,1842.0,High,Senior
23860.0,4.1,19.0,18,8.0,Data Science,Singapore,51.0,Ukraine,1.0,239,1,1193.0,High,Expert
22042.0,2.7,57.0,4,6.0,Design,Brazil,16.0,Canada,4.1,205,0,380.0344827586207,Medium,Junior
31812.0,4.0,92.0,16,3.0,Marketing,Brazil,38.0,USA,1.3,330,0,342.06451612903226,High,Expert
45742.0,4.8,85.0,4,5.0,Marketing,Canada,11.0,Philippines,2.8,93,0,531.8837209302326,High,Junior
36935.0,2.8,49.0,13,9.0,Marketing,UAE,25.0,Australia,2.7,231,1,738.7,Medium,Expert
28747.0,2.0,78.0,6,8.0,Writing,Brazil,83.0,India,1.7,362,0,363.88607594936707,Low,Senior
22857.0,,9.0,8,6.0,Mobile App,UAE,82.0,UK,4.9,346,1,2285.7,,Senior
41545.0,3.4,20.0,16,9.0,Design,India,59.0,Philippines,3.4,348,1,1978.3333333333333,Medium,Expert
28191.0,,28.0,2,2.0,Web Development,UAE,29.0,USA,4.3,435,0,972.1034482758621,,Entry
12924.0,3.3,95.0,7,9.0,Design,UK,80.0,Australia,3.0,159,1,134.625,Medium,Senior
19352.0,3.0,9.0,12,,Design,UK,40.0,Ukraine,3.9,112,1,1935.2,Medium,Expert
23101.0,4.4,12.0,15,,Mobile App,Australia,8.0,Philippines,4.9,251,1,1777.0,High,Expert
18520.0,3.1,46.0,9,4.0,Data Science,UAE,6.0,Philippines,2.4,221,0,394.0425531914894,Medium,Senior
8655.0,2.0,22.0,17,5.0,Design,UK,45.0,Philippines,3.0,345,1,376.30434782608694,Low,Expert
4083.0,3.7,49.0,2,2.0,Design,Australia,53.0,India,3.1,93,0,81.66,High,Entry
16015.0,3.2,86.0,11,3.0,Marketing,UAE,21.0,Bangladesh,5.0,434,1,184.08045977011494,Medium,Expert
37277.0,1.9,94.0,15,1.0,Writing,Canada,57.0,Canada,1.9,393,0,392.38947368421054,Low,Expert
20210.0,3.3,3.0,17,4.0,Mobile App,UAE,76.0,Bangladesh,3.7,395,1,5052.5,Medium,Expert
43678.0,4.3,66.0,16,2.0,Writing,UK,6.0,Philippines,1.6,480,0,651.9104477611941,High,Expert
25032.0,1.1,84.0,6,2.0,Marketing,USA,63.0,Ukraine,4.7,481,0,294.49411764705883,Low,Senior
19101.0,3.5,52.0,18,1.0,Design,Germany,6.0,Philippines,3.4,465,0,360.39622641509436,Medium,Expert
5467.0,2.4,1.0,7,2.0,Design,UAE,53.0,Pakistan,4.4,166,0,2733.5,Medium,Senior
19253.0,2.2,67.0,16,4.0,Web Development,Singapore,4.0,Nigeria,4.6,463,1,283.13235294117646,Medium,Expert
20522.0,2.6,64.0,6,6.0,Writing,Brazil,9.0,Pakistan,3.2,492,0,315.7230769230769,Medium,Senior
43963.0,2.4,78.0,0,7.0,Marketing,UAE,69.0,India,3.7,451,0,556.493670886076,Medium,Entry
9635.0,4.3,56.0,7,7.0,Mobile App,UK,74.0,Pakistan,3.8,137,1,169.03508771929825,High,Senior
6222.0,2.1,96.0,18,7.0,Design,USA,72.0,Bangladesh,2.8,347,1,64.14432989690722,Medium,Expert
27913.0,3.9,69.0,19,4.0,Web Development,France,87.0,Australia,2.7,360,1,398.75714285714287,High,Expert
27736.0,1.4,6.0,19,5.0,Web Development,France,4.0,Pakistan,1.7,209,0,3962.285714285714,Low,Expert
16014.0,4.8,18.0,9,3.0,Data Science,Canada,58.0,Australia,2.5,255,0,842.8421052631579,High,Senior
44396.0,3.5,43.0,11,1.0,Mobile App,Germany,37.0,India,5.0,72,0,1009.0,Medium,Expert
37712.0,3.8,62.0,0,8.0,Web Development,France,71.0,Pakistan,2.1,213,0,598.6031746031746,High,Entry
40886.0,2.2,64.0,3,7.0,Mobile App,Singapore,6.0,USA,4.0,265,0,629.0153846153846,Medium,Junior
20831.0,2.6,38.0,3,9.0,Design,USA,51.0,Pakistan,1.2,359,0,534.1282051282051,Medium,Junior
18560.0,1.9,82.0,8,4.0,Data Science,Canada,79.0,Pakistan,2.9,150,0,223.6144578313253,Low,Senior
1696.0,4.7,25.0,14,5.0,Marketing,India,50.0,USA,1.2,234,1,65.23076923076923,High,Expert
12797.0,3.0,43.0,14,5.0,Mobile App,Canada,14.0,Philippines,2.9,460,1,290.84090909090907,Medium,Expert
3287.0,3.5,11.0,6,7.0,Marketing,UAE,11.0,Bangladesh,1.1,215,0,273.9166666666667,Medium,Senior
24316.0,,21.0,11,9.0,Data Science,Brazil,10.0,India,3.5,396,1,1105.2727272727273,,Expert
41195.0,2.5,76.0,2,8.0,Marketing,Germany,61.0,Ukraine,3.3,303,0,535.0,Medium,Entry
20202.0,3.9,91.0,19,7.0,Mobile App,UK,81.0,India,4.2,108,1,219.58695652173913,High,Expert
25742.0,3.7,13.0,8,1.0,Marketing,USA,13.0,Bangladesh,3.3,344,0,1838.7142857142858,High,Senior
2676.0,3.8,85.0,13,6.0,Mobile App,Brazil,34.0,India,4.7,299,1,31.11627906976744,High,Expert
20627.0,3.0,29.0,12,9.0,Writing,India,60.0,UK,4.1,494,1,687.5666666666667,Medium,Expert
42060.0,,43.0,11,,Data Science,Singapore,51.0,Australia,1.5,348,0,955.9090909090909,,Expert
27728.0,1.9,83.0,0,1.0,Mobile App,Brazil,5.0,Australia,2.1,463,0,330.0952380952381,Low,Entry
20708.0,,90.0,18,9.0,Writing,Singapore,74.0,Bangladesh,1.1,319,1,227.56043956043956,,Expert
28982.0,3.4,37.0,15,3.0,Writing,USA,32.0,Bangladesh,2.5,295,0,762.6842105263158,Medium,Expert
9671.0,,58.0,11,9.0,Data Science,Canada,12.0,Ukraine,3.0,389,1,163.91525423728814,,Expert
35719.0,4.8,41.0,9,4.0,Design,Germany,52.0,Canada,4.8,119,0,850.452380952381,High,Senior
33896.0,1.2,51.0,1,9.0,Data Science,India,13.0,USA,3.1,327,0,651.8461538461538,Low,Entry
43089.0,4.4,62.0,17,8.0,Mobile App,Australia,85.0,Philippines,4.1,97,1,683.952380952381,High,Expert
41046.0,5.0,60.0,12,7.0,Design,UK,54.0,Nigeria,2.1,209,1,672.8852459016393,High,Expert
4196.0,4.5,33.0,5,4.0,Data Science,Australia,54.0,Pakistan,1.6,426,0,123.41176470588235,High,Junior
20558.0,4.2,38.0,11,9.0,Data Science,India,41.0,UK,4.2,31,1,527.1282051282051,High,Expert
20813.0,2.5,40.0,3,4.0,Data Science,UK,48.0,UK,2.0,432,0,507.6341463414634,Medium,Junior
19649.0,1.9,36.0,0,1.0,Data Science,Brazil,51.0,USA,4.5,329,0,531.0540540540541,Low,Entry
46240.0,3.9,64.0,10,6.0,Design,USA,47.0,Pakistan,1.7,225,0,711.3846153846154,High,Senior
41575.0,2.2,78.0,7,4.0,Mobile App,France,50.0,Ukraine,4.4,214,0,526.2658227848101,Medium,Senior
5456.0,1.7,31.0,1,3.0,Writing,France,76.0,USA,4.1,122,0,170.5,Low,Entry
10695.0,4.1,7.0,1,,Data Science,UAE,46.0,USA,3.4,146,0,1336.875,High,Entry
17576.0,2.3,96.0,15,3.0,Writing,Brazil,38.0,USA,4.4,339,1,181.1958762886598,Medium,Expert
1605.0,4.7,17.0,0,9.0,Writing,Germany,13.0,Bangladesh,2.3,51,1,89.16666666666667,High,Entry
15917.0,4.4,44.0,3,6.0,Writing,USA,76.0,India,1.7,179,0,353.7111111111111,High,Junior
25229.0,4.4,92.0,5,3.0,Data Science,UAE,22.0,Philippines,1.6,289,0,271.2795698924731,High,Junior
47456.0,4.1,95.0,19,5.0,Data Science,UK,2.0,Australia,2.1,186,1,494.3333333333333,High,Expert
30599.0,,32.0,13,8.0,Marketing,Canada,77.0,USA,2.8,485,1,927.2424242424242,,Expert
33098.0,4.2,4.0,19,8.0,Data Science,UAE,13.0,USA,4.5,336,1,6619.6,High,Expert
30461.0,3.4,81.0,14,6.0,Data Science,Australia,57.0,Bangladesh,1.4,107,0,371.4756097560976,Medium,Expert
13102.0,2.2,73.0,6,5.0,Web Development,India,34.0,Canada,4.7,125,1,177.05405405405406,Medium,Senior
9756.0,4.6,35.0,6,5.0,Mobile App,Singapore,19.0,India,4.7,260,1,271.0,High,Senior
21084.0,4.4,96.0,17,1.0,Web Development,France,9.0,India,3.9,193,0,217.36082474226805,High,Expert
47480.0,2.9,22.0,1,2.0,Marketing,Brazil,33.0,Nigeria,,296,0,2064.3478260869565,Medium,Entry
35181.0,,39.0,19,4.0,Design,France,27.0,Nigeria,4.1,33,1,879.525,,Expert
26292.0,3.6,4.0,14,6.0,Web Development,USA,45.0,Nigeria,3.1,437,1,5258.4,High,Expert
22404.0,1.2,33.0,0,7.0,Web Development,USA,2.0,Ukraine,3.4,275,0,658.9411764705883,Low,Entry
43861.0,4.7,23.0,16,1.0,Web Development,UAE,79.0,Nigeria,3.5,493,0,1827.5416666666667,High,Expert
35040.0,4.8,16.0,19,8.0,Mobile App,Brazil,83.0,Ukraine,1.5,181,1,2061.176470588235,High,Expert
27036.0,1.8,94.0,12,1.0,Writing,USA,57.0,Ukraine,1.8,238,0,284.58947368421053,Low,Expert
19664.0,3.7,70.0,11,9.0,Design,Brazil,57.0,Ukraine,3.1,321,1,276.9577464788732,High,Expert
13496.0,1.4,80.0,14,4.0,Design,UK,16.0,Ukraine,1.5,347,0,166.6172839506173,Low,Expert
3371.0,3.9,91.0,4,7.0,Mobile App,Australia,79.0,India,4.9,145,1,36.641304347826086,High,Junior
46502.0,2.4,21.0,6,6.0,Marketing,Singapore,6.0,Bangladesh,3.0,43,0,2113.7272727272725,Medium,Senior
23126.0,3.7,14.0,7,9.0,Web Development,France,14.0,Canada,2.5,358,1,1541.7333333333333,High,Senior
11021.0,2.5,14.0,13,2.0,Writing,France,27.0,Australia,1.6,303,0,734.7333333333333,Medium,Expert
43910.0,1.6,24.0,3,7.0,Data Science,Brazil,38.0,Nigeria,2.7,498,0,1756.4,Low,Junior
1632.0,2.6,52.0,13,5.0,Mobile App,France,19.0,Philippines,2.2,290,0,30.79245283018868,Medium,Expert
33967.0,1.5,20.0,9,7.0,Marketing,India,37.0,Nigeria,1.4,462,0,1617.4761904761904,Low,Senior
15034.0,3.3,65.0,15,1.0,Writing,USA,4.0,Philippines,4.9,366,1,227.78787878787878,Medium,Expert
24354.0,1.2,90.0,10,9.0,Marketing,India,58.0,Ukraine,2.1,294,1,267.6263736263736,Low,Senior
43498.0,3.1,31.0,13,1.0,Mobile App,UAE,9.0,Canada,3.8,487,0,1359.3125,Medium,Expert
39565.0,4.5,20.0,13,5.0,Mobile App,France,40.0,Ukraine,1.4,486,0,1884.047619047619,High,Expert
46107.0,4.4,67.0,1,8.0,Data Science,France,15.0,Australia,4.7,258,1,678.0441176470588,High,Entry
8312.0,4.5,43.0,12,1.0,Marketing,UK,4.0,Pakistan,3.4,18,0,188.9090909090909,High,Expert
5057.0,4.7,82.0,2,7.0,Writing,USA,52.0,USA,3.6,214,1,60.9277108433735,High,Entry
2679.0,1.4,65.0,17,2.0,Marketing,Australia,18.0,UK,4.1,210,0,40.59090909090909,Low,Expert
44298.0,1.5,89.0,3,7.0,Marketing,UAE,53.0,Philippines,3.4,380,0,492.2,Low,Junior
9565.0,3.2,97.0,18,7.0,Web Development,USA,59.0,Pakistan,,401,1,97.60204081632654,Medium,Expert
8775.0,4.6,13.0,15,9.0,Marketing,UK,54.0,Bangladesh,2.7,477,1,626.7857142857143,High,Expert
48357.0,4.9,14.0,3,6.0,Writing,France,41.0,India,2.0,230,0,3223.8,High,Junior
36448.0,1.2,19.0,18,4.0,Writing,India,60.0,Philippines,2.9,338,1,1822.4,Low,Expert
21200.0,2.4,33.0,14,7.0,Web Development,Germany,88.0,UK,2.6,4,1,623.5294117647059,Medium,Expert
39964.0,1.9,35.0,0,7.0,Data Science,UAE,4.0,Bangladesh,4.3,310,0,1110.111111111111,Low,Entry
42851.0,4.0,82.0,15,4.0,Writing,Singapore,85.0,Australia,2.0,268,0,516.277108433735,High,Expert
28294.0,3.6,8.0,14,2.0,Marketing,UAE,39.0,India,1.8,161,0,3143.777777777778,High,Expert
29283.0,1.5,70.0,15,9.0,Marketing,USA,7.0,Ukraine,4.8,215,1,412.4366197183099,Low,Expert
17498.0,2.9,29.0,19,8.0,Web Development,Australia,23.0,Pakistan,4.8,273,1,583.2666666666667,Medium,Expert
14369.0,3.7,76.0,0,5.0,Mobile App,India,85.0,Pakistan,5.0,323,0,186.6103896103896,High,Entry
45025.0,4.1,90.0,16,5.0,Mobile App,Singapore,63.0,India,3.3,99,1,494.7802197802198,High,Expert
28652.0,1.1,62.0,4,1.0,Web Development,Germany,65.0,Bangladesh,1.5,455,0,454.7936507936508,Low,Junior
21454.0,4.6,34.0,4,9.0,Mobile App,Germany,41.0,India,4.5,170,1,612.9714285714285,High,Junior
32055.0,3.3,12.0,6,8.0,Writing,Canada,89.0,USA,1.6,448,0,2465.769230769231,Medium,Senior
17154.0,4.2,78.0,12,5.0,Web Development,UK,44.0,Australia,1.6,251,0,217.13924050632912,High,Expert
45526.0,4.2,45.0,11,6.0,Marketing,UK,45.0,Nigeria,1.8,168,0,989.695652173913,High,Expert
35736.0,1.8,55.0,3,8.0,Writing,France,69.0,UK,3.6,37,0,638.1428571428571,Low,Junior
47476.0,1.4,8.0,3,6.0,Design,India,51.0,Pakistan,1.4,227,0,5275.111111111111,Low,Junior
15542.0,3.9,86.0,5,4.0,Data Science,Brazil,65.0,UK,4.1,421,0,178.64367816091954,High,Junior
26466.0,1.6,35.0,14,,Marketing,USA,54.0,Nigeria,1.2,396,0,735.1666666666666,Low,Expert
48907.0,4.4,2.0,18,7.0,Marketing,India,56.0,India,1.4,124,1,16302.333333333334,High,Expert
44814.0,3.9,97.0,5,2.0,Data Science,USA,82.0,Nigeria,2.7,277,0,457.2857142857143,High,Junior
45595.0,4.4,18.0,11,7.0,Data Science,Singapore,72.0,Bangladesh,2.5,284,1,2399.7368421052633,High,Expert
14770.0,2.2,27.0,13,1.0,Web Development,UAE,40.0,India,5.0,136,0,527.5,Medium,Expert
31408.0,2.3,22.0,17,5.0,Design,Australia,,Nigeria,4.9,474,1,1365.5652173913043,Medium,Expert
16023.0,3.7,6.0,11,9.0,Data Science,USA,15.0,UK,1.8,365,1,2289.0,High,Expert
47568.0,1.1,75.0,14,1.0,Writing,UAE,19.0,Philippines,4.8,107,0,625.8947368421053,Low,Expert
20491.0,3.9,13.0,18,8.0,Marketing,India,10.0,Ukraine,3.8,67,1,1463.642857142857,High,Expert
11275.0,4.3,45.0,7,9.0,Data Science,USA,88.0,Canada,2.6,103,1,245.1086956521739,High,Senior
12765.0,2.7,14.0,8,9.0,Design,UK,16.0,USA,4.0,400,1,851.0,Medium,Senior
19959.0,4.1,66.0,4,8.0,Writing,India,43.0,UK,4.6,245,1,297.8955223880597,High,Junior
17173.0,1.7,14.0,4,4.0,Writing,Singapore,31.0,Bangladesh,,164,0,1144.8666666666666,Low,Junior
27556.0,2.3,50.0,5,7.0,Web Development,Brazil,16.0,India,1.8,191,0,540.3137254901961,Medium,Junior
7114.0,4.9,87.0,2,1.0,Web Development,UAE,80.0,Nigeria,2.6,194,0,80.8409090909091,High,Entry
36520.0,4.9,7.0,4,7.0,Mobile App,Brazil,28.0,India,1.7,131,0,4565.0,High,Junior
7915.0,3.1,68.0,0,6.0,Design,UAE,62.0,USA,2.4,295,0,114.71014492753623,Medium,Entry
23655.0,4.7,61.0,10,5.0,Writing,Singapore,20.0,USA,3.6,143,0,381.53225806451616,High,Senior
49930.0,3.1,50.0,19,1.0,Design,UK,35.0,UK,4.3,394,1,979.0196078431372,Medium,Expert
44384.0,2.2,62.0,0,8.0,Data Science,France,59.0,USA,2.2,218,0,704.5079365079365,Medium,Entry
17464.0,2.1,67.0,6,1.0,Marketing,Brazil,9.0,Ukraine,2.1,25,0,256.8235294117647,Medium,Senior
38226.0,4.7,77.0,14,1.0,Data Science,India,10.0,UK,4.1,250,1,490.0769230769231,High,Expert
37544.0,1.7,15.0,16,3.0,Marketing,Canada,45.0,Ukraine,2.5,94,0,2346.5,Low,Expert
38044.0,3.3,83.0,7,8.0,Mobile App,Brazil,82.0,India,4.3,353,1,452.9047619047619,Medium,Senior
32752.0,3.2,23.0,1,8.0,Writing,UAE,15.0,USA,5.0,199,1,1364.6666666666667,Medium,Entry
4332.0,4.0,5.0,12,7.0,Marketing,UK,30.0,Australia,4.9,102,1,722.0,High,Expert
25775.0,3.0,56.0,11,5.0,Writing,Australia,48.0,UK,3.7,192,0,452.1929824561403,Medium,Expert
15401.0,2.1,30.0,4,8.0,Marketing,India,40.0,Pakistan,2.5,380,0,496.80645161290323,Medium,Junior
38713.0,1.7,5.0,12,2.0,Mobile App,India,83.0,India,1.3,1,0,6452.166666666667,Low,Expert
34648.0,3.5,98.0,5,8.0,Data Science,Australia,74.0,Nigeria,4.0,246,1,349.979797979798,Medium,Junior
43133.0,3.9,78.0,14,2.0,Writing,Canada,44.0,Canada,4.9,90,1,545.9873417721519,High,Expert
23418.0,3.3,28.0,10,5.0,Marketing,Canada,46.0,India,1.3,44,0,807.5172413793103,Medium,Senior
47194.0,4.0,66.0,3,4.0,Design,India,,Bangladesh,1.0,426,0,704.3880597014926,High,Junior
20040.0,1.6,74.0,0,1.0,Writing,Brazil,24.0,Philippines,4.3,2,0,267.2,Low,Entry
12080.0,4.5,2.0,14,5.0,Marketing,Germany,73.0,Nigeria,1.4,417,0,4026.6666666666665,High,Expert
38902.0,3.3,27.0,11,7.0,Marketing,USA,7.0,Canada,1.3,335,0,1389.357142857143,Medium,Expert
39078.0,1.5,73.0,8,1.0,Data Science,Australia,6.0,Australia,4.6,448,0,528.081081081081,Low,Senior
25417.0,2.8,96.0,10,2.0,Writing,Brazil,33.0,USA,1.3,63,0,262.03092783505156,Medium,Senior
22818.0,4.4,47.0,4,9.0,Writing,Brazil,85.0,UK,1.5,134,1,475.375,High,Junior
10679.0,4.6,79.0,6,5.0,Web Development,Germany,38.0,Canada,3.3,290,1,133.4875,High,Senior
12751.0,2.1,9.0,7,7.0,Marketing,UK,44.0,Bangladesh,4.0,277,1,1275.1,Medium,Senior
46399.0,3.8,32.0,0,2.0,Writing,Brazil,17.0,Philippines,2.6,175,0,1406.030303030303,High,Entry
19993.0,1.4,99.0,0,7.0,Marketing,India,31.0,Philippines,2.7,415,0,199.93,Low,Entry
20966.0,1.1,66.0,2,7.0,Mobile App,Singapore,37.0,USA,3.5,281,0,312.92537313432837,Low,Entry
30706.0,3.2,68.0,7,7.0,Mobile App,Canada,11.0,Nigeria,3.0,119,0,445.0144927536232,Medium,Senior
45975.0,3.8,11.0,10,5.0,Design,Canada,5.0,Canada,1.1,261,0,3831.25,High,Senior
20124.0,4.2,56.0,0,9.0,Writing,Singapore,64.0,Canada,1.5,173,0,353.05263157894734,High,Entry
27064.0,2.4,43.0,13,2.0,Design,Canada,76.0,UK,3.3,438,0,615.0909090909091,Medium,Expert
22912.0,1.0,12.0,0,4.0,Data Science,Australia,3.0,Canada,4.2,458,0,1762.4615384615386,Low,Entry
28490.0,,23.0,5,2.0,Marketing,Singapore,56.0,Pakistan,4.1,478,0,1187.0833333333333,,Junior
36017.0,1.1,43.0,5,8.0,Data Science,Australia,63.0,Bangladesh,4.0,117,1,818.5681818181819,Low,Junior
13656.0,1.4,56.0,2,1.0,Web Development,India,38.0,Australia,4.1,438,0,239.57894736842104,Low,Entry
23564.0,2.3,95.0,9,,Web Development,UK,54.0,UK,1.2,340,1,245.45833333333334,Medium,Senior
26211.0,2.7,15.0,11,5.0,Writing,UAE,2.0,Ukraine,4.6,184,1,1638.1875,Medium,Expert
30606.0,2.1,95.0,9,3.0,Writing,Singapore,2.0,USA,4.6,242,0,318.8125,Medium,Senior
17089.0,3.3,99.0,1,4.0,Design,Brazil,12.0,Bangladesh,3.1,213,0,170.89,Medium,Entry
24236.0,1.2,20.0,12,1.0,Design,Australia,40.0,Ukraine,2.0,120,0,1154.095238095238,Low,Expert
21475.0,1.6,75.0,15,3.0,Writing,Canada,2.0,UK,3.4,62,0,282.5657894736842,Low,Expert
36718.0,3.8,50.0,12,8.0,Writing,Australia,80.0,Nigeria,3.2,384,1,719.9607843137255,High,Expert
7714.0,1.6,20.0,3,2.0,Web Development,France,57.0,Australia,1.9,148,0,367.3333333333333,Low,Junior
31081.0,3.6,59.0,3,2.0,Web Development,USA,47.0,Australia,3.4,492,0,518.0166666666667,High,Junior
20695.0,1.2,50.0,10,9.0,Web Development,UK,36.0,Philippines,4.2,275,1,405.7843137254902,Low,Senior
45082.0,2.6,20.0,13,5.0,Writing,Brazil,4.0,Canada,4.2,456,1,2146.7619047619046,Medium,Expert
27627.0,1.7,5.0,2,5.0,Design,India,75.0,Bangladesh,1.2,474,0,4604.5,Low,Entry
5641.0,1.4,72.0,18,1.0,Mobile App,Singapore,24.0,Canada,1.8,28,0,77.27397260273973,Low,Expert
29384.0,3.3,64.0,0,6.0,Mobile App,Germany,82.0,Australia,,298,0,452.0615384615385,Medium,Entry
25385.0,4.7,75.0,4,,Design,Canada,62.0,Bangladesh,,224,1,334.0131578947368,High,Junior
3208.0,1.2,57.0,16,6.0,Design,Canada,2.0,Canada,3.1,172,1,55.310344827586206,Low,Expert
18875.0,2.7,77.0,0,7.0,Design,France,15.0,Bangladesh,3.8,243,0,241.98717948717947,Medium,Entry
15588.0,3.8,5.0,18,4.0,Web Development,Canada,75.0,Ukraine,1.1,320,1,2598.0,High,Expert
45102.0,2.9,64.0,18,2.0,Data Science,Brazil,49.0,Nigeria,3.4,130,0,693.876923076923,Medium,Expert
45546.0,4.2,85.0,3,1.0,Writing,Canada,87.0,India,4.8,351,0,529.6046511627907,High,Junior
10514.0,1.7,33.0,18,6.0,Web Development,Brazil,35.0,Canada,3.6,19,1,309.2352941176471,Low,Expert
3773.0,4.8,55.0,5,9.0,Mobile App,France,47.0,Philippines,4.7,80,1,67.375,High,Junior
47635.0,2.5,74.0,14,5.0,Writing,Singapore,24.0,Canada,3.3,292,1,635.1333333333333,Medium,Expert
37806.0,2.4,2.0,3,2.0,Design,Singapore,83.0,Pakistan,4.4,293,0,12602.0,Medium,Junior
31381.0,4.5,41.0,0,1.0,Marketing,Canada,60.0,Australia,1.5,496,0,747.1666666666666,High,Entry
31986.0,3.3,61.0,16,3.0,Mobile App,UAE,77.0,Philippines,1.5,457,0,515.9032258064516,Medium,Expert
13041.0,,5.0,10,4.0,Design,USA,48.0,Pakistan,1.5,234,0,2173.5,,Senior
9212.0,3.9,5.0,16,7.0,Marketing,UAE,23.0,Philippines,3.0,300,1,1535.3333333333333,High,Expert
9668.0,3.3,62.0,0,9.0,Design,UK,12.0,Australia,2.3,220,0,153.46031746031747,Medium,Entry
4051.0,1.7,19.0,8,8.0,Design,Australia,41.0,Pakistan,3.9,169,1,202.55,Low,Senior
12797.0,,20.0,13,9.0,Writing,France,29.0,Bangladesh,4.6,45,1,609.3809523809524,,Expert
44233.0,1.5,1.0,14,7.0,Mobile App,Germany,70.0,Philippines,3.5,59,1,22116.5,Low,Expert
27628.0,4.2,89.0,0,8.0,Mobile App,Singapore,51.0,Bangladesh,1.9,95,0,306.97777777777776,High,Entry
3332.0,5.0,94.0,1,8.0,Design,UAE,23.0,Ukraine,4.7,268,1,35.07368421052632,High,Entry
28983.0,2.5,89.0,17,,Web Development,UK,31.0,Bangladesh,3.1,30,0,322.03333333333336,Medium,Expert
22563.0,2.8,55.0,17,9.0,Data Science,Australia,21.0,Nigeria,3.9,379,1,402.9107142857143,Medium,Expert
23463.0,1.2,95.0,5,2.0,Marketing,USA,24.0,Canada,4.6,323,0,244.40625,Low,Junior
13922.0,1.1,9.0,19,7.0,Web Development,France,72.0,India,5.0,115,1,1392.2,Low,Expert
33420.0,4.7,86.0,7,5.0,Writing,Australia,9.0,Bangladesh,3.0,61,0,384.13793103448273,High,Senior
11656.0,1.5,69.0,0,4.0,Marketing,UAE,22.0,Canada,4.2,432,0,166.5142857142857,Low,Entry
11608.0,2.8,22.0,14,1.0,Data Science,UK,4.0,India,3.3,145,0,504.69565217391306,Medium,Expert
32345.0,4.3,91.0,9,1.0,Web Development,UAE,77.0,UK,2.9,330,0,351.57608695652175,High,Senior
3300.0,4.6,29.0,3,3.0,Marketing,UK,3.0,Canada,3.2,361,0,110.0,High,Junior
38578.0,3.1,77.0,9,1.0,Mobile App,UAE,28.0,Philippines,2.9,52,0,494.5897435897436,Medium,Senior
43212.0,3.3,36.0,10,8.0,Web Development,USA,15.0,Ukraine,2.7,401,1,1167.8918918918919,Medium,Senior
3110.0,,54.0,4,3.0,Design,UK,8.0,India,3.9,50,0,56.54545454545455,,Junior
12567.0,4.8,95.0,8,2.0,Writing,India,48.0,Canada,2.0,168,0,130.90625,High,Senior
34372.0,3.4,48.0,4,6.0,Web Development,USA,88.0,Australia,3.5,356,0,701.469387755102,Medium,Junior
11228.0,3.2,33.0,10,4.0,Marketing,India,52.0,Canada,3.9,480,0,330.2352941176471,Medium,Senior
30066.0,1.1,43.0,2,4.0,Web Development,India,55.0,Canada,4.6,356,0,683.3181818181819,Low,Entry
30283.0,1.3,21.0,3,2.0,Marketing,France,37.0,Nigeria,2.3,194,0,1376.5,Low,Junior
21083.0,3.3,30.0,9,2.0,Data Science,UK,4.0,Australia,4.4,448,0,680.0967741935484,Medium,Senior
20738.0,4.7,6.0,6,6.0,Design,UK,55.0,Pakistan,4.8,82,0,2962.5714285714284,High,Senior
7763.0,4.5,20.0,0,5.0,Data Science,Germany,12.0,Canada,3.6,378,0,369.6666666666667,High,Entry
2414.0,4.9,15.0,5,9.0,Writing,Brazil,19.0,Ukraine,4.1,133,1,150.875,High,Junior
24249.0,,19.0,7,4.0,Writing,Canada,79.0,Australia,2.6,457,0,1212.45,,Senior
19956.0,4.2,42.0,16,5.0,Marketing,UAE,57.0,Ukraine,4.8,420,1,464.09302325581393,High,Expert
