project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,budget_per_proposal,project_category_encoded,client_location_encoded,freelancer_country_encoded,client_rating_category_encoded,experience_level_encoded,experience_quality_interaction,combined_experience_rating
12924.0,3.3,95.0,7,9.0,Web Development,Brazil,84.0,Nigeria,2.7,369,134.625,4,1,4,2,3,63.0,113.88000000000001
19352.0,3.0,9.0,12,6.0,Writing,Australia,53.0,Ukraine,3.5,147,1935.2,5,0,9,2,1,72.0,49.1
23101.0,4.4,12.0,15,9.0,Marketing,Singapore,63.0,India,4.7,380,1777.0,2,6,3,0,1,135.0,120.38
18520.0,3.1,46.0,9,4.0,Data Science,India,63.0,Nigeria,3.0,229,394.0425531914894,0,5,4,2,3,36.0,72.60000000000001
8655.0,2.0,22.0,17,5.0,Data Science,Brazil,38.0,Nigeria,1.3,86,376.30434782608694,0,1,4,1,1,85.0,31.42
4083.0,3.7,49.0,2,2.0,Data Science,Canada,15.0,USA,4.4,10,81.66,0,2,8,0,0,4.0,5.36
16015.0,3.2,86.0,11,3.0,Marketing,USA,9.0,Pakistan,2.8,135,184.08045977011494,2,9,5,2,1,33.0,44.92
37277.0,1.9,94.0,15,1.0,Design,USA,75.0,India,2.4,92,392.38947368421054,1,9,3,1,1,15.0,33.059999999999995
20210.0,3.3,3.0,17,4.0,Writing,Australia,22.0,Pakistan,3.7,291,5052.5,5,0,5,2,1,68.0,93.88
43678.0,4.3,66.0,16,2.0,Writing,Brazil,70.0,Bangladesh,4.8,152,651.9104477611941,5,1,1,0,1,32.0,52.32
25032.0,1.1,84.0,6,2.0,Mobile App,Brazil,56.0,Canada,1.4,422,294.49411764705883,3,1,2,1,3,12.0,128.96
19101.0,3.5,52.0,18,1.0,Writing,Australia,37.0,Canada,4.1,353,360.39622641509436,5,0,2,2,1,18.0,112.94
5467.0,2.4,1.0,7,2.0,Writing,Singapore,57.0,Bangladesh,1.8,366,2733.5,5,6,1,2,3,14.0,112.62
19253.0,2.2,67.0,16,4.0,Mobile App,UAE,46.0,India,2.5,95,283.13235294117646,3,7,3,2,1,64.0,34.3
20522.0,2.6,64.0,6,6.0,Writing,Australia,85.0,Philippines,4.5,61,315.7230769230769,5,0,6,2,3,36.0,21.9
43963.0,2.4,78.0,0,7.0,Writing,Germany,12.0,Australia,3.2,360,556.493670886076,5,4,0,2,0,0.0,109.28
9635.0,4.3,56.0,7,7.0,Web Development,France,7.0,Pakistan,1.3,470,169.03508771929825,4,3,5,0,3,49.0,143.62
6222.0,2.1,96.0,18,7.0,Marketing,Brazil,66.0,India,3.0,404,64.14432989690722,2,1,3,2,1,126.0,127.79999999999998
27913.0,3.9,69.0,19,4.0,Mobile App,UAE,41.0,UK,4.2,402,398.75714285714287,3,7,7,0,1,76.0,127.97999999999999
27736.0,1.4,6.0,19,5.0,Web Development,Australia,24.0,USA,3.1,408,3962.285714285714,4,0,8,1,1,95.0,129.34
16014.0,4.8,18.0,9,3.0,Design,USA,25.0,Pakistan,1.7,86,842.8421052631579,1,9,5,0,3,27.0,29.18
44396.0,3.5,43.0,11,1.0,Mobile App,India,62.0,India,2.8,210,1009.0,3,5,3,2,1,11.0,67.42
37712.0,3.8,62.0,0,8.0,Marketing,USA,84.0,Nigeria,4.7,388,598.6031746031746,2,9,4,0,0,0.0,118.27999999999999
40886.0,2.2,64.0,3,7.0,Writing,Australia,44.0,Philippines,3.6,382,629.0153846153846,5,0,6,2,2,21.0,116.94
20831.0,2.6,38.0,3,9.0,Writing,France,2.0,USA,3.9,82,534.1282051282051,5,3,8,2,2,27.0,27.06
18560.0,1.9,82.0,8,4.0,Web Development,France,42.0,Bangladesh,4.1,226,223.6144578313253,4,3,1,1,3,32.0,71.84
1696.0,4.7,25.0,14,5.0,Web Development,USA,33.0,Pakistan,3.0,11,65.23076923076923,4,9,5,0,1,70.0,8.7
12797.0,3.0,43.0,14,5.0,Design,Singapore,17.0,Philippines,3.0,358,290.84090909090907,1,6,6,2,1,70.0,112.8
3287.0,3.5,11.0,6,7.0,Design,UK,63.0,Canada,2.5,152,273.9166666666667,1,8,2,2,3,42.0,48.4
24316.0,3.9,21.0,11,9.0,Marketing,India,22.0,Nigeria,1.6,4,1105.2727272727273,2,5,4,0,1,99.0,5.14
41195.0,2.5,76.0,2,8.0,Writing,Germany,1.0,UK,1.8,75,535.0,5,4,7,2,0,16.0,23.82
20202.0,3.9,91.0,19,7.0,Data Science,USA,70.0,USA,4.1,410,219.58695652173913,0,9,8,0,1,133.0,130.34
25742.0,3.7,13.0,8,1.0,Design,UK,54.0,Bangladesh,1.6,3,1838.7142857142858,1,8,1,0,3,8.0,3.94
2676.0,3.8,85.0,13,6.0,Writing,France,14.0,Bangladesh,2.2,371,31.11627906976744,5,3,1,0,1,78.0,116.08
20627.0,3.0,29.0,12,9.0,Design,Germany,53.0,Nigeria,2.1,82,687.5666666666667,1,4,4,2,1,108.0,29.04
42060.0,2.5,43.0,11,7.0,Mobile App,Germany,6.0,Philippines,1.2,428,955.9090909090909,3,4,6,2,1,77.0,132.18
27728.0,1.9,83.0,0,1.0,Web Development,Germany,64.0,Bangladesh,2.8,430,330.0952380952381,4,4,1,1,0,0.0,130.12
20708.0,4.3,90.0,18,9.0,Writing,France,88.0,USA,4.1,471,227.56043956043956,5,3,8,0,1,162.0,148.33999999999997
28982.0,3.4,37.0,15,3.0,Design,Brazil,33.0,Australia,1.1,361,762.6842105263158,1,1,0,2,1,45.0,113.24
9671.0,3.0,58.0,11,9.0,Web Development,Singapore,72.0,Bangladesh,1.5,411,163.91525423728814,4,6,1,2,1,99.0,127.2
35719.0,4.8,41.0,9,4.0,Data Science,Singapore,44.0,Canada,3.9,480,850.452380952381,0,6,2,0,3,36.0,148.26
33896.0,1.2,51.0,1,9.0,Design,UK,34.0,Philippines,3.4,34,651.8461538461538,1,8,6,1,0,9.0,11.86
43089.0,4.4,62.0,17,8.0,Writing,UK,34.0,India,3.9,241,683.952380952381,5,8,3,0,1,136.0,78.96
41046.0,5.0,60.0,12,7.0,Mobile App,India,24.0,Nigeria,1.9,143,672.8852459016393,3,5,4,0,1,84.0,47.26
4196.0,4.5,33.0,5,4.0,Web Development,Brazil,2.0,Canada,4.2,395,123.41176470588235,4,1,2,0,2,20.0,121.68
20558.0,4.2,38.0,11,9.0,Web Development,France,8.0,Pakistan,2.9,79,527.1282051282051,4,3,5,0,1,99.0,28.16
20813.0,2.5,40.0,3,4.0,Mobile App,Canada,25.0,Bangladesh,3.4,74,507.6341463414634,3,2,1,2,2,12.0,24.46
19649.0,1.9,36.0,0,1.0,Writing,Canada,32.0,UK,1.4,298,531.0540540540541,5,2,7,1,0,0.0,89.96
46240.0,3.9,64.0,10,6.0,Marketing,Australia,56.0,Canada,1.8,283,711.3846153846154,2,0,2,0,3,60.0,88.61999999999999
41575.0,2.2,78.0,7,4.0,Data Science,Canada,7.0,Australia,4.1,214,526.2658227848101,0,2,0,2,3,28.0,67.94
5456.0,1.7,31.0,1,3.0,Marketing,Canada,48.0,Pakistan,1.9,245,170.5,2,2,5,1,0,3.0,74.56
10695.0,3.0,7.0,1,5.0,Mobile App,UAE,88.0,USA,1.4,237,1336.875,3,7,8,2,0,5.0,71.96
17576.0,2.3,96.0,15,3.0,Data Science,France,54.0,Pakistan,3.4,336,181.1958762886598,0,3,5,2,1,45.0,106.66
1605.0,4.7,17.0,0,9.0,Writing,France,63.0,Australia,3.2,18,89.16666666666667,5,3,0,0,0,0.0,6.68
15917.0,4.4,44.0,3,6.0,Design,Brazil,73.0,Ukraine,3.4,458,353.7111111111111,1,1,9,0,2,18.0,139.66
25229.0,4.4,92.0,5,3.0,Design,UK,80.0,Nigeria,3.5,451,271.2795698924731,1,8,4,0,2,15.0,138.2
47456.0,4.1,95.0,19,5.0,Marketing,Singapore,2.0,Ukraine,3.0,73,494.3333333333333,2,6,9,0,1,95.0,28.799999999999997
30599.0,4.5,32.0,13,8.0,Writing,Germany,35.0,Ukraine,3.0,378,927.2424242424242,5,4,9,0,1,104.0,118.49999999999999
33098.0,4.2,4.0,19,8.0,Data Science,Canada,22.0,UK,4.7,54,6619.6,0,2,7,0,1,152.0,23.78
30461.0,3.4,81.0,14,6.0,Marketing,Singapore,83.0,Bangladesh,3.1,82,371.4756097560976,2,6,1,2,1,84.0,30.04
13102.0,2.2,73.0,6,5.0,Mobile App,Singapore,64.0,UK,3.5,163,177.05405405405406,3,6,7,2,3,30.0,52.1
9756.0,4.6,35.0,6,5.0,Marketing,Germany,59.0,Pakistan,2.1,317,271.0,2,4,5,0,3,30.0,97.74
21084.0,4.4,96.0,17,1.0,Writing,Brazil,49.0,India,4.5,362,217.36082474226805,5,1,3,0,1,17.0,115.5
47480.0,2.9,22.0,1,2.0,Writing,Germany,52.0,Pakistan,1.1,166,2064.3478260869565,5,4,5,2,0,2.0,50.54
35181.0,1.2,39.0,19,4.0,Design,UAE,21.0,Nigeria,3.2,115,879.525,1,7,4,1,1,76.0,41.480000000000004
26292.0,3.6,4.0,14,6.0,Mobile App,UAE,12.0,Bangladesh,2.5,296,5258.4,3,7,1,0,1,84.0,94.0
22404.0,1.2,33.0,0,7.0,Design,Germany,11.0,Philippines,3.4,187,658.9411764705883,1,4,6,1,0,0.0,57.46
43861.0,4.7,23.0,16,1.0,Data Science,France,54.0,India,2.4,254,1827.5416666666667,0,3,3,0,1,16.0,81.96000000000001
35040.0,4.8,16.0,19,5.0,Data Science,Australia,83.0,Bangladesh,3.9,341,2061.176470588235,0,0,1,0,1,95.0,109.56
27036.0,1.8,94.0,12,1.0,Web Development,USA,70.0,Philippines,1.1,321,284.58947368421053,4,9,6,1,1,12.0,100.34
19664.0,3.7,70.0,11,9.0,Writing,Australia,14.0,Ukraine,2.6,442,276.9577464788732,5,0,9,0,1,99.0,136.94
13496.0,1.4,80.0,14,4.0,Mobile App,UAE,33.0,USA,4.3,352,166.6172839506173,3,7,8,1,1,56.0,111.52
3371.0,3.9,91.0,4,7.0,Mobile App,UAE,77.0,Bangladesh,2.0,423,36.641304347826086,3,7,1,0,2,28.0,128.89999999999998
46502.0,2.4,21.0,6,6.0,Design,UK,26.0,Philippines,1.2,474,2113.7272727272725,1,8,6,2,3,36.0,144.48
23126.0,3.7,14.0,7,9.0,Marketing,France,14.0,Australia,3.0,18,1541.7333333333333,2,3,0,0,3,63.0,8.7
11021.0,2.5,14.0,13,2.0,Marketing,USA,88.0,India,3.0,310,734.7333333333333,2,9,3,2,1,26.0,98.1
43910.0,1.6,24.0,3,7.0,Design,UK,48.0,UK,1.3,367,1756.4,1,8,7,1,2,21.0,111.52
1632.0,2.6,52.0,13,5.0,Marketing,UAE,65.0,Bangladesh,1.3,301,30.79245283018868,2,7,1,2,1,65.0,94.72
33967.0,3.0,20.0,9,7.0,Mobile App,Brazil,46.0,India,3.4,3,1617.4761904761904,3,1,3,2,3,63.0,4.959999999999999
15034.0,3.3,65.0,15,1.0,Design,Australia,55.0,Nigeria,2.0,466,227.78787878787878,1,0,4,2,1,15.0,145.1
24354.0,1.2,90.0,10,9.0,Marketing,Canada,74.0,USA,2.6,189,267.6263736263736,2,2,8,1,3,90.0,60.739999999999995
43498.0,3.1,31.0,13,1.0,Web Development,UK,74.0,Canada,4.3,280,1359.3125,4,8,2,2,1,13.0,89.62
39565.0,4.5,20.0,13,5.0,Writing,Germany,68.0,Australia,1.8,62,1884.047619047619,5,4,0,0,1,65.0,23.22
46107.0,4.4,67.0,1,8.0,Web Development,Australia,78.0,Nigeria,3.9,453,678.0441176470588,4,0,4,0,0,8.0,137.76000000000002
8312.0,4.5,43.0,12,1.0,Marketing,Canada,12.0,UK,3.0,366,188.9090909090909,2,2,7,0,1,12.0,114.6
5057.0,4.7,82.0,2,7.0,Data Science,Canada,54.0,Philippines,4.6,268,60.9277108433735,0,2,6,0,0,14.0,82.83999999999999
2679.0,1.4,65.0,17,2.0,Mobile App,Brazil,64.0,Nigeria,4.9,253,40.59090909090909,3,1,4,1,1,34.0,82.96
44298.0,1.5,89.0,3,7.0,Web Development,Canada,47.0,Bangladesh,3.0,114,492.2,4,2,1,1,2,21.0,36.3
9565.0,3.2,97.0,18,7.0,Web Development,UAE,37.0,Australia,3.3,341,97.60204081632654,4,7,0,2,1,126.0,109.02
8775.0,4.6,13.0,15,9.0,Design,Singapore,74.0,India,4.0,259,626.7857142857143,1,6,3,0,1,135.0,83.8
48357.0,4.9,14.0,3,6.0,Design,Singapore,41.0,Bangladesh,2.3,1,3223.8,1,6,1,0,2,18.0,2.1199999999999997
36448.0,1.2,19.0,18,4.0,Design,India,27.0,Australia,1.9,66,1822.4,1,5,0,1,1,72.0,25.96
21200.0,2.4,33.0,14,7.0,Marketing,USA,42.0,Philippines,4.9,365,623.5294117647059,2,9,6,2,1,98.0,115.66
39964.0,1.9,35.0,0,7.0,Data Science,Brazil,76.0,Ukraine,2.7,285,1110.111111111111,0,1,9,1,0,0.0,86.58
42851.0,4.0,82.0,15,4.0,Web Development,India,86.0,Ukraine,1.0,131,516.277108433735,4,5,9,0,1,60.0,44.199999999999996
28294.0,3.6,8.0,14,2.0,Writing,USA,68.0,Canada,4.4,47,3143.777777777778,5,9,2,0,1,28.0,20.060000000000002
29283.0,1.5,70.0,15,9.0,Design,Singapore,29.0,UK,3.4,42,412.4366197183099,1,6,7,1,1,135.0,18.46
17498.0,3.0,29.0,19,8.0,Data Science,Brazil,36.0,Pakistan,1.7,92,583.2666666666667,0,1,5,2,1,152.0,33.98
14369.0,3.0,76.0,0,5.0,Marketing,UAE,57.0,USA,1.1,428,186.6103896103896,2,7,8,2,0,0.0,128.84
45025.0,4.1,90.0,16,5.0,Data Science,France,78.0,Nigeria,2.2,480,494.7802197802198,0,3,4,0,1,80.0,149.68
28652.0,1.1,62.0,4,1.0,Design,UK,12.0,Philippines,4.7,140,454.7936507936508,1,8,6,1,2,4.0,45.08
21454.0,3.0,34.0,4,9.0,Mobile App,UK,45.0,Ukraine,4.7,46,612.9714285714285,3,8,9,2,2,36.0,16.88
32055.0,3.3,12.0,6,8.0,Web Development,Australia,20.0,Philippines,2.2,230,2465.769230769231,4,0,6,2,3,48.0,71.68
17154.0,4.2,78.0,12,5.0,Design,Singapore,45.0,India,4.3,223,217.13924050632912,1,6,3,0,1,60.0,72.21999999999998
45526.0,4.2,45.0,11,6.0,Writing,Singapore,23.0,India,2.8,283,989.695652173913,5,6,3,0,1,66.0,89.32
35736.0,1.8,55.0,3,8.0,Web Development,UAE,62.0,Philippines,3.6,36,638.1428571428571,4,7,6,1,2,24.0,13.139999999999999
47476.0,1.4,8.0,3,6.0,Data Science,India,86.0,Philippines,2.3,27,5275.111111111111,0,5,6,1,2,18.0,9.92
15542.0,3.9,86.0,5,4.0,Writing,France,34.0,UK,3.1,410,178.64367816091954,5,3,7,0,2,20.0,125.74
26466.0,3.0,35.0,14,3.0,Web Development,Singapore,21.0,UK,2.2,472,735.1666666666666,4,6,7,2,1,42.0,146.68
48907.0,4.4,2.0,18,7.0,Writing,Canada,46.0,Philippines,1.2,157,16302.333333333334,5,2,6,0,1,126.0,52.980000000000004
44814.0,3.9,97.0,5,2.0,Data Science,Australia,9.0,India,1.6,389,457.2857142857143,0,0,3,0,2,10.0,118.83999999999999
45595.0,4.4,18.0,11,7.0,Design,UK,74.0,UK,2.2,221,2399.7368421052633,1,8,7,0,1,77.0,70.47999999999999
14770.0,2.2,27.0,13,1.0,Writing,Singapore,10.0,USA,4.9,375,527.5,5,6,8,2,1,13.0,118.36
31408.0,2.3,22.0,17,5.0,Design,France,52.0,Nigeria,4.9,8,1365.5652173913043,1,3,4,2,1,85.0,9.459999999999999
16023.0,3.7,6.0,11,9.0,Data Science,Germany,45.0,Ukraine,4.3,389,2289.0,0,4,9,0,1,99.0,121.71999999999998
47568.0,1.1,75.0,14,1.0,Data Science,India,52.0,UK,1.9,412,625.8947368421053,0,5,7,1,1,14.0,128.56
20491.0,3.9,13.0,18,8.0,Writing,France,30.0,UK,2.8,470,1463.642857142857,5,3,7,0,1,144.0,147.52
11275.0,4.3,45.0,7,9.0,Writing,Canada,64.0,Canada,2.8,69,245.1086956521739,5,2,2,0,3,63.0,23.919999999999998
12765.0,2.7,14.0,8,9.0,Data Science,India,2.0,Australia,2.5,341,851.0,0,5,0,2,3,72.0,105.7
19959.0,4.1,66.0,4,8.0,Writing,UK,49.0,Nigeria,1.2,65,297.8955223880597,5,8,4,0,2,32.0,21.18
17173.0,1.7,14.0,4,4.0,Writing,India,45.0,Pakistan,3.1,94,1144.8666666666666,5,5,5,1,2,16.0,30.64
27556.0,2.3,50.0,5,7.0,Writing,France,17.0,Canada,1.3,180,540.3137254901961,5,3,2,2,2,35.0,56.02
7114.0,4.9,87.0,2,1.0,Marketing,Brazil,28.0,Ukraine,4.2,69,80.8409090909091,2,1,9,0,0,2.0,22.98
36520.0,4.9,7.0,4,7.0,Writing,France,45.0,Pakistan,3.8,233,4565.0,5,3,5,0,2,28.0,72.61999999999999
7915.0,3.1,68.0,0,6.0,Web Development,Singapore,17.0,Ukraine,2.4,260,114.71014492753623,4,6,9,2,0,0.0,78.96
74910.125,4.7,61.0,10,5.0,Data Science,Canada,59.0,Bangladesh,3.6,19,1208.2278225806451,0,2,1,0,3,50.0,10.14
49930.0,3.1,50.0,19,1.0,Data Science,UAE,14.0,UK,1.9,395,979.0196078431372,0,7,7,2,1,19.0,124.96
44384.0,2.2,62.0,0,8.0,Mobile App,India,10.0,Ukraine,2.1,357,704.5079365079365,3,5,9,2,0,0.0,107.94
17464.0,2.1,67.0,6,1.0,Design,France,78.0,India,3.0,357,256.8235294117647,1,3,3,2,3,6.0,110.1
38226.0,4.7,77.0,14,1.0,Mobile App,USA,81.0,Bangladesh,4.2,391,490.0769230769231,3,9,1,0,1,14.0,123.17999999999999
37544.0,1.7,15.0,16,3.0,Writing,USA,86.0,Australia,1.8,375,2346.5,5,9,0,1,1,48.0,118.02
38044.0,3.3,83.0,7,8.0,Writing,Australia,18.0,Canada,3.3,185,452.9047619047619,5,0,2,2,3,56.0,58.92
32752.0,3.2,23.0,1,8.0,Web Development,India,35.0,Nigeria,1.8,304,1364.6666666666667,4,5,4,2,0,8.0,92.22
4332.0,4.0,5.0,12,7.0,Web Development,Brazil,48.0,Bangladesh,2.1,63,722.0,4,1,1,0,1,84.0,23.339999999999996
25775.0,3.0,56.0,11,5.0,Web Development,Canada,58.0,Philippines,1.9,177,452.1929824561403,4,2,6,2,1,55.0,57.160000000000004
15401.0,2.1,30.0,4,8.0,Web Development,Germany,18.0,Philippines,3.6,234,496.80645161290323,4,4,6,2,2,32.0,72.84
38713.0,1.7,5.0,12,2.0,Web Development,Canada,46.0,Pakistan,3.1,352,6452.166666666667,4,2,5,1,1,24.0,110.44
34648.0,3.5,98.0,5,8.0,Web Development,India,30.0,Nigeria,3.9,249,349.979797979798,4,5,4,2,2,40.0,77.76
43133.0,3.9,78.0,14,2.0,Web Development,USA,37.0,Canada,1.9,294,545.9873417721519,4,9,2,0,1,28.0,93.16
23418.0,3.3,28.0,10,5.0,Web Development,Canada,40.0,USA,1.0,39,807.5172413793103,4,2,8,2,3,50.0,15.1
47194.0,4.0,66.0,3,4.0,Marketing,France,6.0,Philippines,3.7,286,704.3880597014926,2,3,6,0,2,12.0,88.17999999999999
20040.0,3.0,74.0,0,1.0,Web Development,Canada,79.0,Nigeria,1.5,258,267.2,4,2,4,2,0,0.0,77.99999999999999
12080.0,4.5,2.0,14,5.0,Data Science,India,35.0,Pakistan,2.0,466,4026.6666666666665,0,5,5,0,1,70.0,144.79999999999998
38902.0,3.3,27.0,11,7.0,Web Development,France,26.0,Bangladesh,2.2,239,1389.357142857143,4,3,1,2,1,77.0,75.88
39078.0,1.5,73.0,8,1.0,Design,UK,30.0,UK,4.0,71,528.081081081081,1,8,7,1,3,8.0,25.3
25417.0,2.8,96.0,10,2.0,Web Development,Canada,75.0,Ukraine,3.0,29,262.03092783505156,4,2,9,2,3,20.0,12.899999999999999
22818.0,4.4,47.0,4,9.0,Marketing,Australia,24.0,Nigeria,1.7,350,475.375,2,0,4,0,2,36.0,106.88
10679.0,4.6,79.0,6,5.0,Writing,India,55.0,Bangladesh,3.4,28,133.4875,5,5,1,0,3,30.0,11.56
12751.0,2.1,9.0,7,5.0,Marketing,Singapore,78.0,Ukraine,3.8,453,1275.1,2,6,9,2,3,35.0,139.52
46399.0,3.8,32.0,0,2.0,Marketing,Singapore,87.0,Nigeria,2.6,311,1406.030303030303,2,6,4,0,0,0.0,94.34
19993.0,1.4,99.0,0,7.0,Writing,Australia,9.0,USA,2.0,449,199.93,5,0,8,1,0,0.0,135.5
20966.0,1.1,66.0,2,7.0,Web Development,Singapore,62.0,Canada,3.7,86,312.92537313432837,4,6,2,1,0,14.0,27.880000000000003
30706.0,3.2,68.0,7,7.0,Web Development,Australia,18.0,Canada,3.4,107,445.0144927536232,4,0,2,2,3,49.0,35.56
45975.0,3.0,11.0,10,5.0,Writing,UK,51.0,Nigeria,1.3,318,3831.25,5,8,4,2,3,50.0,98.91999999999999
20124.0,3.0,56.0,0,9.0,Design,Brazil,19.0,Canada,3.7,29,353.05263157894734,1,1,2,2,0,0.0,10.18
27064.0,2.4,43.0,13,2.0,Mobile App,USA,69.0,Bangladesh,3.0,308,615.0909090909091,3,9,1,2,1,26.0,97.49999999999999
22912.0,1.0,12.0,0,4.0,Data Science,France,82.0,USA,4.0,485,1762.4615384615386,0,3,8,1,0,0.0,147.1
28490.0,2.9,23.0,5,5.0,Writing,Australia,33.0,Canada,1.8,45,1187.0833333333333,5,0,2,2,2,25.0,15.72
36017.0,1.1,43.0,5,8.0,Web Development,UAE,38.0,UK,2.0,358,818.5681818181819,4,7,7,1,2,40.0,109.69999999999999
13656.0,1.4,56.0,2,1.0,Data Science,UAE,13.0,Nigeria,3.2,136,239.57894736842104,0,7,4,1,0,2.0,42.68
23564.0,2.3,95.0,9,9.0,Web Development,UAE,49.0,USA,2.9,262,245.45833333333334,4,7,8,2,3,81.0,82.46
26211.0,2.7,15.0,11,5.0,Mobile App,Germany,73.0,UK,2.5,62,1638.1875,3,4,7,2,1,55.0,22.9
30606.0,2.1,95.0,9,3.0,Mobile App,Singapore,53.0,USA,4.0,430,318.8125,3,6,8,2,3,27.0,133.3
17089.0,3.3,99.0,1,4.0,Writing,Australia,1.0,Nigeria,3.3,43,170.89,5,0,4,2,0,4.0,14.52
24236.0,1.2,20.0,12,1.0,Data Science,India,12.0,Philippines,3.8,250,1154.095238095238,0,5,6,1,1,12.0,80.12
21475.0,1.6,75.0,15,3.0,Marketing,Australia,24.0,USA,1.6,432,282.5657894736842,2,0,8,1,1,45.0,134.74
36718.0,3.8,50.0,12,8.0,Data Science,India,1.0,Bangladesh,3.9,334,719.9607843137255,0,5,1,0,1,96.0,105.36
7714.0,1.6,20.0,3,2.0,Marketing,UK,68.0,Pakistan,2.8,206,367.3333333333333,2,8,5,1,2,6.0,63.81999999999999
31081.0,3.6,59.0,3,5.0,Mobile App,India,7.0,India,1.1,468,518.0166666666667,3,5,3,0,2,15.0,141.74
20695.0,1.2,50.0,10,9.0,Web Development,Brazil,69.0,Bangladesh,1.9,445,405.7843137254902,4,1,1,1,3,90.0,137.26
45082.0,2.6,20.0,13,5.0,Marketing,UAE,39.0,India,1.1,58,2146.7619047619046,2,7,3,2,1,65.0,21.74
27627.0,1.7,5.0,2,5.0,Marketing,Singapore,32.0,Australia,2.8,205,4604.5,2,6,0,1,0,10.0,63.22
5641.0,3.0,72.0,18,5.0,Writing,France,49.0,Canada,2.3,458,77.27397260273973,5,3,2,2,1,90.0,143.72
29384.0,3.3,64.0,0,6.0,Design,France,31.0,Ukraine,4.9,330,452.0615384615385,1,3,9,2,0,0.0,100.96
25385.0,4.7,75.0,4,8.0,Mobile App,Germany,79.0,Philippines,4.5,83,334.0131578947368,3,4,6,0,2,32.0,27.9
3208.0,1.2,57.0,16,5.0,Marketing,UK,3.0,India,4.3,12,55.310344827586206,2,8,3,1,1,80.0,10.12
18875.0,2.7,77.0,0,7.0,Mobile App,Brazil,47.0,Nigeria,3.0,236,241.98717948717947,3,1,4,2,0,0.0,72.0
15588.0,3.8,5.0,18,4.0,Writing,Brazil,15.0,Philippines,4.2,157,2598.0,5,1,6,0,1,72.0,54.18
45102.0,2.9,64.0,18,2.0,Web Development,Singapore,51.0,Bangladesh,2.1,103,693.876923076923,4,6,1,2,1,36.0,37.14
45546.0,4.2,85.0,3,1.0,Data Science,India,82.0,UK,3.2,358,529.6046511627907,0,5,7,0,2,3.0,109.58
10514.0,1.7,33.0,18,6.0,Mobile App,Germany,85.0,Philippines,2.6,339,309.2352941176471,3,4,6,1,1,108.0,108.14
3773.0,4.8,55.0,5,9.0,Writing,USA,74.0,Philippines,1.7,364,67.375,5,9,6,0,2,45.0,111.38000000000001
47635.0,2.5,74.0,14,5.0,Writing,India,21.0,Australia,1.3,42,635.1333333333333,5,5,0,2,1,70.0,17.32
37806.0,2.4,2.0,3,2.0,Writing,Germany,41.0,Ukraine,3.2,178,12602.0,5,4,9,2,2,6.0,55.58
31381.0,4.5,41.0,0,1.0,Data Science,Brazil,3.0,Australia,1.4,357,747.1666666666666,0,1,0,0,0,0.0,107.66
31986.0,3.3,61.0,16,3.0,Mobile App,UK,1.0,Philippines,3.9,263,515.9032258064516,3,8,6,2,1,48.0,85.25999999999999
13041.0,3.1,5.0,10,4.0,Marketing,France,21.0,Australia,4.7,242,2173.5,2,3,0,2,3,40.0,77.47999999999999
9212.0,3.9,5.0,16,7.0,Writing,Australia,75.0,Ukraine,1.6,36,1535.3333333333333,5,0,9,0,1,112.0,16.24
9668.0,3.3,62.0,0,9.0,Data Science,India,80.0,Canada,2.9,361,153.46031746031747,0,5,2,2,0,0.0,109.46
4051.0,1.7,19.0,8,5.0,Web Development,Canada,21.0,UK,4.0,352,202.55,4,2,7,1,3,40.0,109.6
12797.0,3.7,20.0,13,5.0,Design,India,75.0,Bangladesh,2.1,345,609.3809523809524,1,5,1,0,1,65.0,108.24
44233.0,1.5,1.0,14,7.0,Mobile App,Australia,49.0,Pakistan,4.7,363,22116.5,3,0,5,1,1,98.0,114.97999999999999
27628.0,4.2,89.0,0,8.0,Data Science,Brazil,65.0,Philippines,4.6,249,306.97777777777776,0,1,6,0,0,0.0,76.54
3332.0,5.0,94.0,1,8.0,Design,Germany,41.0,Philippines,1.4,119,35.07368421052632,1,4,6,0,0,8.0,36.559999999999995
28983.0,2.5,89.0,17,1.0,Design,UK,67.0,Pakistan,1.1,191,322.03333333333336,1,8,5,2,1,17.0,62.839999999999996
22563.0,2.8,55.0,17,5.0,Data Science,Canada,42.0,Ukraine,4.9,294,402.9107142857143,0,2,9,2,1,85.0,95.26
23463.0,1.2,95.0,5,2.0,Marketing,Brazil,69.0,Pakistan,4.8,391,244.40625,2,1,5,1,2,10.0,120.72
13922.0,1.1,9.0,19,7.0,Marketing,USA,57.0,Pakistan,2.7,61,1392.2,2,9,5,1,1,133.0,25.080000000000002
33420.0,4.7,86.0,7,5.0,Data Science,France,43.0,Canada,1.2,209,384.13793103448273,0,3,2,0,3,35.0,65.28
11656.0,1.5,69.0,0,4.0,Data Science,Singapore,12.0,UK,3.5,294,166.5142857142857,0,6,7,1,0,0.0,89.60000000000001
11608.0,2.8,22.0,14,1.0,Writing,UK,78.0,Philippines,2.2,397,504.69565217391306,5,8,6,2,1,14.0,124.17999999999999
32345.0,4.3,91.0,9,1.0,Web Development,France,64.0,Pakistan,4.7,51,351.57608695652175,4,3,5,0,3,9.0,19.88
